customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
bcd03948-a67a-4db9-83a1-90332103846a,HI,115,area_code_415,False,True,33,145.0,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,False
e33925e1-b8a0-493c-933f-8eca92819ec6,DE,109,area_code_415,True,True,36,244.2,147,41.51,199.7,65,16.97,144.4,109,6.5,15.4,3,4.16,2,True
319f1873-2055-4bbe-a0be-40b335af4dbc,OH,123,area_code_408,False,True,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,False
4322f8ce-1b4b-4c36-b832-657926dd8d07,MD,189,area_code_415,False,True,30,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,1,False
ea346a4c-87a8-464d-ac2f-2bf0c490591d,IA,200,area_code_415,True,True,29,92.2,95,15.67,200.0,101,17.0,119.1,99,5.36,5.7,1,1.54,1,True
21d33be0-9fdc-467e-bdfb-60b5a0b9ee10,OH,29,area_code_415,True,True,37,235.0,101,39.95,183.3,79,15.58,139.8,106,6.29,5.7,7,1.54,2,False
e14b4edc-ea4b-4dca-ac94-1eb5dffdaac5,NC,52,area_code_408,False,True,31,122.2,88,20.77,139.0,100,11.82,141.9,141,6.39,5.7,10,1.54,3,False
7cf7ea7f-8490-4e81-83d7-934476cef086,AZ,89,area_code_510,False,True,24,197.8,84,33.63,223.2,117,18.97,201.7,132,9.08,5.7,4,1.54,1,False
0cf7f91e-26cd-4361-be99-923b725a9f41,OK,52,area_code_510,False,True,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,False
fcd8606c-b4cd-4f5a-99bd-790c32f57456,AR,63,area_code_510,False,True,49,214.9,86,36.53,198.2,89,16.85,170.8,139,7.69,8.2,5,2.21,0,False
165a469d-59e3-41df-88e9-f03b40264ec3,AK,138,area_code_415,False,True,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,0,False
1c78bc61-bee9-4cb0-81ea-4b968e9afdb1,AZ,107,area_code_415,False,True,32,134.2,101,22.81,211.9,145,18.01,167.6,138,7.54,8.2,5,2.21,1,False
78c3775d-0ac2-4bc9-87e1-281cb0c0f0e8,AL,146,area_code_415,False,True,32,154.0,80,26.18,185.5,91,15.77,148.2,107,6.67,8.2,4,2.21,3,False
2ed34aa8-4168-4664-af23-c413e21ffdcb,VT,72,area_code_415,False,True,21,138.1,113,23.48,260.1,83,22.11,135.4,118,6.09,8.2,2,2.21,2,False
5fb83338-f3d6-4b28-99f7-c70094616118,MT,101,area_code_408,False,True,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2,False
77d1f703-8750-4dcb-9217-a3519e9f910e,NC,116,area_code_408,False,True,19,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,3,False
fe4377a9-8d94-4f6f-8148-dfc72e95c7c1,NV,69,area_code_510,True,True,33,271.5,98,46.16,253.4,102,21.54,165.4,85,7.44,8.2,2,2.21,1,True
f664868b-cf17-4230-a9be-3f30b0dadc75,CO,90,area_code_415,False,True,30,168.2,103,28.59,220.9,75,18.78,224.3,105,10.09,8.2,2,2.21,0,False
f2b8ce61-f341-4a0e-acf4-c0f3167f784e,NJ,59,area_code_510,True,True,31,225.0,78,38.25,191.3,79,16.26,226.7,79,10.2,9.1,3,2.46,1,False
80c7dc40-5da6-4083-a4a0-a42e1724d503,WY,99,area_code_408,False,True,28,200.7,88,34.12,264.2,116,22.46,172.7,102,7.77,9.1,5,2.46,1,False
9545be64-3611-4594-81d2-cba486b67f24,MS,59,area_code_408,False,True,27,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,False
8fcf2ebd-e246-40de-b55c-8f3a7bcabf04,ME,36,area_code_510,False,True,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,False
fd208f7c-9e27-4b68-ac8e-f7ad9c097734,IA,79,area_code_415,False,True,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,False
22f9f130-af53-4f9c-a7bc-6a795411aa86,MI,108,area_code_408,False,True,32,209.5,108,35.62,109.6,64,9.32,189.7,145,8.54,9.1,6,2.46,6,True
dfd650bd-2438-4335-abbd-082113e1da4d,AR,57,area_code_415,False,True,23,208.7,57,35.48,233.4,132,19.84,108.8,117,4.9,9.1,5,2.46,1,False
43a97b64-f5dc-411c-b7ba-40dc2a4f8902,WI,91,area_code_408,False,True,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,False
42edde3b-03ba-4af2-aaae-842bf25b5bf2,WI,131,area_code_415,False,True,39,69.1,122,11.75,101.3,136,8.61,104.8,94,4.72,9.1,4,2.46,0,False
63a76b43-9ab1-4681-bd1a-9770da89cabf,NJ,95,area_code_415,False,True,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,11.9,7,3.21,0,False
85db7079-dbd7-4b42-b38f-22b0d17cc868,RI,95,area_code_510,False,True,27,129.5,106,22.02,248.9,90,21.16,268.0,115,12.06,11.9,3,3.21,1,False
f93b63dd-2947-49bb-99a9-16c6ab9aa773,TX,71,area_code_415,False,True,39,183.2,103,31.14,209.4,111,17.8,172.4,109,7.76,11.9,6,3.21,1,False
390f36d9-60f3-4bdf-aec5-d31c8e0e2854,MI,88,area_code_415,False,True,14,298.8,92,50.8,207.3,86,17.62,257.9,65,11.61,11.9,4,3.21,5,False
366225b4-df27-4345-bef9-cad6d3639bb0,OK,86,area_code_415,False,True,33,253.1,112,43.03,210.1,94,17.86,95.0,98,4.27,11.9,4,3.21,3,False
cb9bbfa3-ab83-4885-b445-1a82f062fbfe,TX,128,area_code_415,False,True,43,177.8,100,30.23,147.3,89,12.52,194.2,92,8.74,11.9,1,3.21,0,False
8a3a43f5-9920-470f-a308-2ffe5755f976,MN,117,area_code_408,False,True,21,153.2,112,26.04,263.3,110,22.38,135.0,85,6.08,11.9,7,3.21,1,False
a8d5eed4-b687-4db6-9c83-1dd3f7ecc7f3,RI,132,area_code_415,True,True,18,130.7,86,22.22,186.1,98,15.82,204.8,103,9.22,11.9,6,3.21,0,False
5b76c9aa-d548-4bd8-8a6b-101fd0c0de01,NC,77,area_code_408,True,True,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,True
9f4ed0c5-7fd0-4f0d-9133-ec0622fb0daf,VT,107,area_code_510,False,True,28,201.8,79,34.31,304.9,128,25.92,225.6,133,10.15,11.9,8,3.21,1,False
55f9ccaa-7a1b-45a0-856d-72c14e3e5df3,ID,89,area_code_415,False,True,15,274.0,83,46.58,192.2,97,16.34,125.9,141,5.67,11.9,2,3.21,0,False
0372d5ab-772a-44d0-abd3-61316d18636a,MO,80,area_code_408,True,True,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1,False
0fe3d5d8-19f0-42b6-8b78-665d13c97166,KY,45,area_code_415,False,True,22,196.6,84,33.42,313.2,92,26.62,163.3,108,7.35,11.9,3,3.21,0,False
b662df6c-5278-40b5-bd6a-1732d4065e1f,GA,70,area_code_415,False,True,20,230.2,110,39.13,177.5,111,15.09,206.3,38,9.28,11.9,2,3.21,0,False
7bfcd3f8-882f-47b6-bfa5-84717e6ba4fb,CO,135,area_code_408,False,True,38,202.6,92,34.44,169.6,93,14.42,185.8,108,8.36,11.9,6,3.21,4,False
6f70d840-dad2-426a-a51e-b7df34955a25,WY,109,area_code_415,True,True,46,165.2,85,28.08,136.0,92,11.56,184.8,100,8.32,11.9,5,3.21,1,False
a532c2c4-29f7-46f5-8150-14a0e89a2803,ME,157,area_code_408,False,True,27,201.4,85,34.24,101.3,60,8.61,258.5,113,11.63,11.9,5,3.21,2,False
dac637ae-c495-4b1b-a160-262e3de1af76,ME,57,area_code_510,False,True,37,69.5,94,11.82,220.9,76,18.78,218.5,113,9.83,11.9,3,3.21,0,False
54a12cd1-6c20-4abe-8f9f-0512424d21fc,CT,144,area_code_510,True,True,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,False
ea7c86d0-dd04-4131-92a6-74f5ab2f6ee8,NM,84,area_code_408,False,True,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,False
154bdf43-b9ee-4a41-9476-f0de57bf8350,MA,88,area_code_408,False,True,45,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,2,False
44576fe6-c0d0-462d-8f62-d34a9f15b39f,DE,53,area_code_415,False,True,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2,False
cbfd8616-e5eb-4351-84ee-6f2ac705e73a,FL,95,area_code_408,False,True,45,116.4,115,19.79,283.7,123,24.11,285.2,103,12.83,12.8,4,3.46,1,False
001ef845-27bf-4712-8dfe-83ea0a7c7644,AZ,94,area_code_408,False,True,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,False
0696cd5c-cf73-4e93-bc81-725f1cf20e07,AZ,145,area_code_415,False,True,10,190.7,100,32.42,177.7,114,15.1,167.3,100,7.53,12.8,2,3.46,0,False
01df238f-352e-4669-9eda-cf11bf8c31d5,MS,92,area_code_510,False,True,27,233.6,126,39.71,152.9,94,13.0,262.1,95,11.79,12.8,4,3.46,1,False
d09cdc2b-849d-41ab-a61e-7ce933bd9bac,DE,98,area_code_415,False,True,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,False
1c2ade05-84f3-4524-8662-fe1d2f4fdf72,NY,60,area_code_510,False,True,31,191.8,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,2,False
1ba921ee-db40-4f84-968e-603c73dbfee7,PA,142,area_code_510,False,True,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,False
7e932f45-ffdb-4f31-b563-e5b7b0dbbbc1,MS,61,area_code_510,False,True,27,187.5,124,31.88,146.6,103,12.46,225.7,129,10.16,6.4,6,1.73,4,True
5dea35f6-c3fb-4399-ad84-1eda9c8f1ac2,ID,92,area_code_415,False,True,29,201.3,130,34.22,203.7,115,17.31,129.9,113,5.85,6.4,6,1.73,1,True
7aa2eb84-8a5b-461c-9c79-e290c73c2720,WY,3,area_code_415,False,True,23,205.5,102,34.94,209.5,83,17.81,182.3,99,8.2,6.4,4,1.73,0,False
345c694b-0b17-4e1a-a877-d01b98a5536f,WI,87,area_code_510,False,True,24,135.8,108,23.09,251.4,62,21.37,181.5,91,8.17,6.4,4,1.73,0,False
f0a6bbd3-491a-4fd7-b22d-2c5f32919388,MT,97,area_code_415,False,True,15,117.6,97,19.99,196.3,126,16.69,157.4,113,7.08,6.4,3,1.73,1,False
c003b8af-d342-450f-9470-0f09c9d1f91b,VA,121,area_code_510,False,True,28,110.0,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,2,False
4411681c-1b3b-47fe-845a-455fb124cef0,AR,185,area_code_415,False,True,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,False
d5acd052-623d-47b9-87ec-03cb16bea2dc,NH,67,area_code_415,False,True,40,104.9,65,17.83,216.3,93,18.39,217.4,128,9.78,9.6,9,2.59,1,False
bc6a000d-1ced-4bca-a7fb-0fc1e704ab36,ND,154,area_code_408,False,True,35,224.0,102,38.08,192.0,99,16.32,163.1,100,7.34,9.6,2,2.59,0,False
8b3595d0-8623-4ab9-8c13-c1c7a0d5fd9d,ID,68,area_code_510,False,True,30,122.9,93,20.89,233.5,91,19.85,199.5,144,8.98,9.6,2,2.59,2,False
59ce37d3-318e-4a91-bcec-787d922b9b03,IA,126,area_code_408,False,True,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,False
9b51fc1b-f20e-4256-8237-abbb38ecfb53,TN,108,area_code_510,False,True,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,True
43205b7e-5360-4fcb-8a6e-c9ca3b938894,UT,121,area_code_415,False,True,41,215.5,95,36.64,241.8,92,20.55,147.0,108,6.61,9.6,3,2.59,1,False
a9746105-3192-46fd-b85e-0b13627408ba,FL,115,area_code_510,False,True,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,False
ff8a9908-db12-413e-9311-99e5a92456f0,OH,164,area_code_510,False,True,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,False
a1c5f05a-baed-4960-a6e3-6d9e0cec022a,MI,126,area_code_415,True,True,26,129.3,123,21.98,176.5,114,15.0,154.5,102,6.95,9.6,7,2.59,1,False
fe749e39-3e2b-4f33-a5a2-2ff09c676712,WI,122,area_code_415,False,True,21,196.0,104,33.32,194.7,73,16.55,150.8,92,6.79,9.6,4,2.59,0,False
a9c4969f-ad6f-4b1a-89f5-8458c551e704,OR,100,area_code_415,False,True,20,123.7,98,21.03,200.8,125,17.07,181.0,118,8.15,9.6,5,2.59,1,False
c23f7068-45c5-468f-bcc0-6defe4549634,MS,118,area_code_415,False,True,26,170.8,114,29.04,199.5,125,16.96,169.7,98,7.64,9.6,5,2.59,5,True
1c615e8e-57d0-4537-81e8-8c21d2f058e4,OK,91,area_code_408,False,True,31,273.0,78,46.41,215.5,98,18.32,104.7,114,4.71,9.6,2,2.59,1,False
d53e81d4-ca92-4ba8-87f2-4bb1d2bc8f5f,NM,178,area_code_415,False,True,35,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84,2,False
48aae0d5-0fd5-4be9-b361-8e837a0a0359,MT,64,area_code_415,False,True,18,211.4,111,35.94,150.8,67,12.82,216.5,87,9.74,10.5,2,2.84,2,False
4a046404-5a5c-403f-8b66-6d57e27a9252,AL,115,area_code_510,False,True,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,2,False
2db7610b-501d-4765-b292-c81d310ce549,MD,83,area_code_408,False,True,38,107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,0,False
15ce12c3-f737-4cd8-b004-69ea240a6b9d,CO,69,area_code_408,False,True,38,272.9,122,46.39,188.4,97,16.01,132.4,87,5.96,10.5,3,2.84,2,False
688ac5b2-8119-4240-9018-d60547da48ca,FL,132,area_code_510,False,True,36,226.2,103,38.45,181.6,125,15.44,258.8,102,11.65,10.5,5,2.84,3,True
a8a78d7a-8dfb-4d8b-98e6-067b72b75458,OR,89,area_code_415,False,True,12,188.0,105,31.96,151.3,107,12.86,201.9,132,9.09,10.5,3,2.84,2,False
8963a095-2356-4589-8c37-e40c7f72652e,ID,47,area_code_415,False,True,28,196.2,88,33.35,194.8,106,16.56,243.0,103,10.93,10.5,10,2.84,0,False
e1888386-960c-4a49-9e1d-1074852b90e6,MD,120,area_code_415,False,True,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,False
2e82158a-0f60-47bb-a554-c13c912c461c,SC,100,area_code_408,False,True,41,306.9,71,52.17,243.3,72,20.68,125.9,114,5.67,10.5,4,2.84,2,False
969d50ad-ff1b-41ef-aa7e-b82052b87a12,AK,136,area_code_415,True,True,33,203.9,106,34.66,187.6,99,15.95,101.7,107,4.58,10.5,6,2.84,3,False
47b59cc7-3342-4d0a-9813-e09d0f4e8543,ID,95,area_code_415,False,True,32,247.0,109,41.99,125.6,91,10.68,226.5,90,10.19,10.5,4,2.84,3,False
1616d29b-949f-433a-8728-b1ef495af2cf,AL,61,area_code_415,False,True,20,254.4,133,43.25,161.7,96,13.74,251.4,91,11.31,10.5,4,2.84,0,False
ac1d06fd-5daf-4daf-b95f-d2f37a6f8886,KY,131,area_code_408,False,True,29,239.7,102,40.75,212.8,109,18.09,187.7,77,8.45,10.5,2,2.84,1,False
eafe64d2-f0dd-4056-a5b5-5316d03a784e,AK,36,area_code_415,True,True,19,171.9,96,29.22,198.4,111,16.86,321.7,76,14.48,10.5,1,2.84,1,True
ff7b5dc0-3dad-4163-883e-90b08f91f630,CA,96,area_code_510,False,True,31,183.4,126,31.18,195.5,106,16.62,180.1,93,8.1,10.5,5,2.84,1,False
231f64b8-512c-4f8e-a7a6-9a3740896205,VA,113,area_code_408,False,True,34,44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,1,False
a585dba8-fd34-4154-bbb8-70f2c67764e9,CT,152,area_code_408,False,True,20,239.1,105,40.65,209.1,111,17.77,268.2,130,12.07,13.3,3,3.59,5,False
106631ba-f0d4-45f6-888c-1a5f9e138096,SC,64,area_code_510,False,True,37,154.6,92,26.28,83.4,103,7.09,165.9,99,7.47,13.3,3,3.59,1,False
f8c2e3a4-af3a-4319-a9a6-fbec5c844b7e,OH,86,area_code_408,False,True,26,141.3,120,24.02,134.6,98,11.44,195.9,94,8.82,13.3,5,3.59,1,False
52a20955-4664-4733-b1de-507622636b85,WV,86,area_code_415,False,True,38,123.0,158,20.91,133.9,119,11.38,138.2,103,6.22,13.3,4,3.59,1,False
659a4d65-e09a-423f-aaaf-81a9f71f232b,NC,83,area_code_510,False,True,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,False
99804f5e-2b25-422f-9b5a-29950b7ad3e1,ID,159,area_code_510,False,True,36,288.2,120,48.99,227.1,105,19.3,198.2,113,8.92,13.3,7,3.59,1,False
08833c80-c3af-415e-bdcc-4edf4bf57a7d,MT,173,area_code_510,False,True,20,60.2,100,10.23,118.1,76,10.04,230.1,131,10.35,13.3,4,3.59,1,False
57dab381-c912-4983-87fd-759c9ef285f7,AR,115,area_code_415,False,True,37,184.1,67,31.3,159.4,104,13.55,193.3,121,8.7,13.3,3,3.59,0,False
47af398d-4e5b-46d1-b863-1d2dd50431e0,NY,112,area_code_408,False,True,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,False
bf507172-2b27-43cc-99e2-1d8b548c38db,MS,69,area_code_510,False,True,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,False
8d188fcd-e20d-4658-8b1b-5174bc607931,OR,129,area_code_510,False,True,36,192.8,103,32.78,177.0,83,15.05,216.5,118,9.74,16.4,5,4.43,1,False
8a368d4c-1920-4e0b-99db-15d77d92cae7,WV,72,area_code_510,False,True,33,96.6,59,16.42,315.4,98,26.81,163.3,117,7.35,6.2,4,1.67,4,True
998772c8-98a1-42e9-8f9b-7bc5cd2305c2,WA,40,area_code_415,False,True,41,148.1,74,25.18,169.5,88,14.41,214.1,102,9.63,6.2,5,1.67,2,False
e2642acf-7377-43e8-991a-0d504483be95,LA,140,area_code_415,False,True,27,176.0,141,29.92,201.3,143,17.11,167.9,93,7.56,7.1,5,1.92,3,False
e95f4528-e23c-4970-8e2b-c64da1e45474,UT,117,area_code_408,True,True,15,178.8,81,30.4,286.1,85,24.32,229.4,128,10.32,7.1,5,1.92,1,False
827d5633-d945-459e-896b-aa628948a8dd,LA,81,area_code_415,False,True,43,102.4,102,17.41,225.3,104,19.15,182.3,97,8.2,7.1,5,1.92,2,False
dd689da0-0797-4f4f-9d81-830be53f9e7f,ME,100,area_code_510,False,True,30,58.8,104,10.0,219.5,107,18.66,152.3,118,6.85,7.1,3,1.92,0,False
a040f168-e48b-4e41-8f47-458a56e91bd2,AZ,98,area_code_408,False,True,40,212.1,90,36.06,233.9,110,19.88,234.0,84,10.53,7.1,4,1.92,0,False
6bcb09e4-8bc7-4288-9220-76b99d02e2b0,SD,20,area_code_415,False,True,35,171.5,98,29.16,153.1,127,13.01,165.6,125,7.45,7.1,3,1.92,0,False
4309fa61-eeb3-4f57-bb0f-d757e5468f3b,OR,87,area_code_510,False,True,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2,False
a2df34f3-e93e-4d07-af2e-d3890eec12e6,KY,66,area_code_510,False,True,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,False
3f5b86da-73f3-4d34-b87c-b8408d520fe5,SC,111,area_code_415,False,True,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,False
49939284-3ed6-4d71-9990-3b6d5ac2a3dd,HI,98,area_code_408,False,True,30,110.3,71,18.75,182.4,108,15.5,183.8,88,8.27,11.0,8,2.97,2,False
81d468ef-b27c-4092-870f-f129ad8724a5,WI,141,area_code_415,False,True,33,168.4,127,28.63,185.1,106,15.73,220.0,78,9.9,11.0,4,2.97,2,False
89e86dc5-b373-4531-8e76-44a10f666258,WA,136,area_code_415,False,True,24,243.3,107,41.36,226.8,111,19.28,138.5,117,6.23,11.0,4,2.97,4,False
d0ce1d2f-c8f3-4114-97b2-732b73f1f490,WY,65,area_code_415,False,True,21,135.1,120,22.97,238.4,90,20.26,286.4,93,12.89,11.0,9,2.97,4,False
408b3cd4-179b-4ee2-9622-f787c218f375,TX,98,area_code_408,False,True,19,110.5,87,18.79,227.8,97,19.36,243.6,84,10.96,11.0,4,2.97,1,False
5f95d970-7b0a-4dc6-a7f2-6506d19016b3,OH,52,area_code_408,False,True,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,False
0900e16b-a1d5-4093-a34f-32856b2c5252,WY,97,area_code_415,False,True,24,133.2,135,22.64,217.2,58,18.46,70.6,79,3.18,11.0,3,2.97,1,False
bde5e733-3b33-4b1b-87bc-def254b6737e,AZ,82,area_code_415,False,True,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97,2,False
a27ef34d-5502-4628-b9a6-562bb1a78e7c,KS,90,area_code_415,False,True,30,191.3,104,32.52,257.1,109,21.85,177.7,89,8.0,11.0,1,2.97,1,False
1f21059c-2293-46c2-9054-f0caed58f547,ME,58,area_code_415,False,True,29,239.6,84,40.73,182.1,80,15.48,118.3,100,5.32,11.0,3,2.97,2,False
f569e373-77fd-43b9-a86b-837cdebf83f4,MI,136,area_code_415,False,True,24,50.1,134,8.52,295.8,89,25.14,111.8,115,5.03,11.0,6,2.97,0,False
65fed68f-8ba8-4e00-9b13-d03478aa86ef,OH,63,area_code_415,True,True,36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,6,2.97,1,False
38123a92-3a0f-438a-a12c-d37f47b2e959,AL,42,area_code_415,False,True,21,125.5,67,21.34,166.7,90,14.17,227.1,97,10.22,11.0,1,2.97,2,False
95debcab-2b10-4b0d-b8ec-096a1c70824d,WV,166,area_code_408,False,True,41,196.7,109,33.44,124.3,107,10.57,198.3,94,8.92,11.0,5,2.97,5,True
840ba419-ee67-4267-a87b-decab1c53d35,MN,150,area_code_415,False,True,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,4,2.97,1,False
12752450-006f-487f-9126-21e9ee1cf63c,OK,105,area_code_510,True,True,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,True
ed88ce6f-6127-4257-9ef6-739c6d091382,DE,87,area_code_415,False,True,28,202.7,124,34.46,248.9,98,21.16,184.7,50,8.31,14.7,6,3.97,1,False
506ca9b2-28d3-42d4-af0b-fa5f6085da0b,WY,87,area_code_415,False,True,16,257.4,91,43.76,232.0,101,19.72,143.2,73,6.44,14.7,2,3.97,1,False
ab80eeef-2885-4926-b3cc-66a31327dc49,IL,57,area_code_415,False,True,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1,False
a0a84424-28b1-4281-b870-0f87b8ed1792,FL,68,area_code_415,False,True,24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1,False
6827b55c-eec6-4a14-9e39-59a1fbee924f,GA,101,area_code_415,False,True,33,200.1,108,34.02,188.9,122,16.06,205.1,90,9.23,15.5,4,4.19,0,False
420c3a6f-c339-4780-ac99-d63d4e04418e,DC,108,area_code_408,False,True,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,False
58f00029-d34c-4ddf-a41b-a25b2662897a,OR,81,area_code_415,False,True,33,200.3,103,34.05,216.9,96,18.44,249.8,100,11.24,15.5,4,4.19,1,False
2979e626-8721-40f8-ad73-9778b9c40c14,DE,75,area_code_510,False,True,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1,False
73c192cf-c60d-41f7-abe6-c89b11d72b39,NJ,95,area_code_408,True,True,37,220.2,109,37.43,185.3,99,15.75,205.1,82,9.23,4.1,2,1.11,0,True
af9a7feb-7c1a-419d-8ec3-a2b9515bea31,OR,82,area_code_415,False,True,19,146.5,73,24.91,246.4,65,20.94,199.0,114,8.96,4.1,4,1.11,1,False
8850d8b4-604c-4922-bccb-708994a27923,ME,108,area_code_510,False,True,48,185.6,125,31.55,224.6,125,19.09,284.7,87,12.81,6.9,3,1.86,1,False
8b64b0bb-5d17-4a53-b3f4-5dbc3e3d1669,VA,136,area_code_415,False,True,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,False
cc1a9334-ea88-428c-8786-186e42700df3,WA,120,area_code_408,False,True,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,False
6bfff3fa-3894-433c-b3b9-c433e5f8b6d5,CO,11,area_code_415,False,True,36,293.4,122,49.88,174.1,91,14.8,212.0,50,9.54,6.9,6,1.86,1,False
ad32d8b5-672a-4c5f-bfca-ffbfbec1448f,MD,116,area_code_510,True,True,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,False
93a0a864-d19a-4b2a-944c-a8ad6856efbd,MO,103,area_code_408,False,True,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,False
932552aa-1a6c-4ada-a95e-f40bf575d5ad,TN,130,area_code_415,False,True,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,False
4c02d1ad-8dbb-44c9-9f18-310d75aaf838,MA,105,area_code_415,False,True,21,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,False
81c477da-7516-4463-8480-98cf7d93a9db,MO,83,area_code_415,False,True,30,272.5,105,46.33,253.0,83,21.51,180.8,123,8.14,8.7,6,2.35,3,False
a362f67a-3804-4bb5-8e12-fd2babb475d4,ID,43,area_code_415,False,True,36,93.1,68,15.83,246.1,83,20.92,94.9,109,4.27,8.7,8,2.35,1,False
7af6c092-268a-46c1-8d7f-bf75864ef9c6,MS,108,area_code_415,False,True,28,221.3,117,37.62,156.0,102,13.26,159.3,80,7.17,8.7,3,2.35,0,False
e760979d-8115-47d8-9b6d-c29ec5fc76e4,VT,121,area_code_415,True,True,44,254.1,127,43.2,180.2,108,15.32,196.2,129,8.83,8.7,4,2.35,3,False
2544a484-cfc4-4cf1-8291-5f4763029514,KY,113,area_code_408,False,True,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,True
c7f43862-0590-443a-98a5-ef32fa4525e5,VA,89,area_code_415,False,True,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,False
7e0012f6-e574-4201-8264-6f4e6dee801f,UT,117,area_code_510,False,True,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,False
